"","entrezgene","ensembl_gene_id","mgi_id"
"13935",257917,"ENSMUSG00000059504","MGI:3030148"
"13936",113848,"ENSMUSG00000068232","MGI:2148511"
"13937",258704,"ENSMUSG00000054406","MGI:3030245"
"13938",20345,"ENSMUSG00000048163","MGI:106689"
"13939",110596,"ENSMUSG00000021662","MGI:1346016"
"13940",258153,"ENSMUSG00000058275","MGI:3030246"
"13941",11601,"ENSMUSG00000031465","MGI:1202890"
"13942",140492,"ENSMUSG00000054477","MGI:2153182"
"13943",242425,"ENSMUSG00000039809","MGI:2386030"
"13944",11611,"ENSMUSG00000026272","MGI:1329033"
"13945",11596,"ENSMUSG00000015452","MGI:893592"
"13946",52633,"ENSMUSG00000022751","MGI:1261838"
"13947",71354,"ENSMUSG00000028391","MGI:1918604"
"13948",258529,"ENSMUSG00000070438","MGI:3030147"
"13949",23790,"ENSMUSG00000004530","MGI:1345964"
"13950",54387,"ENSMUSG00000001150","MGI:1930089"
"13951",258065,"ENSMUSG00000096806","MGI:3030146"
"13952",380711,"ENSMUSG00000038807","MGI:3028623"
"13953",258530,"ENSMUSG00000094805","MGI:3030145"
"13954",67581,"ENSMUSG00000022749","MGI:1914831"
"13955",238384,"ENSMUSG00000041771","MGI:2447362"
"13956",73172,"ENSMUSG00000028629","MGI:1920422"
"13957",319446,"ENSMUSG00000053687","MGI:2442042"
"13958",53860,"ENSMUSG00000059248","MGI:1858222"
"13959",243912,"ENSMUSG00000036854","MGI:2685325"
"13960",66813,"ENSMUSG00000030200","MGI:1914063"
"13961",22297,"ENSMUSG00000044248","MGI:1333762"
"13962",69944,"ENSMUSG00000020491","MGI:1917194"
"13963",231863,"ENSMUSG00000066640","MGI:2444450"
"13964",319293,"ENSMUSG00000047462","MGI:2441809"
"13965",113856,"ENSMUSG00000061653","MGI:2148519"
"13966",71732,"ENSMUSG00000032127","MGI:1918982"
"13967",353346,"ENSMUSG00000053101","MGI:2672983"
"13968",72736,"ENSMUSG00000021072","MGI:1919986"
"13969",22698,"ENSMUSG00000037001","MGI:99183"
"13970",320343,"ENSMUSG00000050447","MGI:2443848"
"13971",28105,"ENSMUSG00000033949","MGI:106264"
"13972",245537,"ENSMUSG00000031302","MGI:2444609"
"13973",14186,"ENSMUSG00000005320","MGI:95525"
"13974",71874,"ENSMUSG00000034159","MGI:1919124"
"13975",68270,"ENSMUSG00000031831","MGI:1915520"
"13976",17927,"ENSMUSG00000009471","MGI:97275"
"13977",192194,"ENSMUSG00000020490","MGI:2182073"
"13978",74470,"ENSMUSG00000021572","MGI:1921720"
"13979",16502,"ENSMUSG00000058975","MGI:96667"
"13980",109785,"ENSMUSG00000056131","MGI:97566"
"13981",211623,"ENSMUSG00000095304","MGI:2663998"
"13982",75660,"ENSMUSG00000036845","MGI:1922910"
"13983",66497,"ENSMUSG00000022748","MGI:1913747"
"13984",319710,"ENSMUSG00000048285","MGI:2442579"
"13985",66039,"ENSMUSG00000072676","MGI:1196450"
"13986",432582,"ENSMUSG00000069814","MGI:3588240"
"13987",11461,"ENSMUSG00000029580","MGI:87904"
"13988",50490,"ENSMUSG00000030562","MGI:1354184"
"13989",54197,"ENSMUSG00000015478","MGI:1860076"
"13990",14618,"ENSMUSG00000047797","MGI:95719"
"13991",223827,"ENSMUSG00000036197","MGI:2684933"
"13992",11865,"ENSMUSG00000055116","MGI:1096381"
"13993",78303,"ENSMUSG00000056895","MGI:1925553"
"13994",19697,"ENSMUSG00000024927","MGI:103290"
"13995",113845,"ENSMUSG00000057592","MGI:2148508"
"13996",268480,"ENSMUSG00000038020","MGI:3611446"
"13997",381549,"ENSMUSG00000064141","MGI:107794"
"13998",12854,"ENSMUSG00000028971","MGI:109538"
"13999",319695,"ENSMUSG00000039342","MGI:2442559"
"14000",140580,"ENSMUSG00000041112","MGI:2153044"
"14001",24112,"ENSMUSG00000095932","MGI:1344384"
"14002",66353,"ENSMUSG00000028139","MGI:1913603"
"14003",70675,"ENSMUSG00000045210","MGI:1917925"
"14004",17035,"ENSMUSG00000047557","MGI:107633"
"14005",105243,"ENSMUSG00000036123","MGI:105064"
"14006",56631,"ENSMUSG00000036964","MGI:1861440"
"14007",56444,"ENSMUSG00000021076","MGI:1891654"
"14008",223664,"ENSMUSG00000033728","MGI:2445060"
"14009",14169,"ENSMUSG00000025551","MGI:109189"
"14010",13121,"ENSMUSG00000001467","MGI:106040"
"14011",225467,"ENSMUSG00000024477","MGI:1917514"
"14012",66658,"ENSMUSG00000025645","MGI:1913908"
"14013",76561,"ENSMUSG00000028007","MGI:1923811"
"14014",230579,"ENSMUSG00000034871","MGI:2657115"
"14015",229709,"ENSMUSG00000027893","MGI:2385184"
"14016",16987,"ENSMUSG00000033105","MGI:1336155"
"14017",277353,"ENSMUSG00000038932","MGI:2672878"
"14018",67057,"ENSMUSG00000022634","MGI:1914307"
"14019",22351,"ENSMUSG00000038775","MGI:1201781"
"14020",230459,"ENSMUSG00000028571","MGI:2385197"
"14021",55979,"ENSMUSG00000034254","MGI:1932075"
"14022",113852,"ENSMUSG00000094553","MGI:2148515"
"14023",12837,"ENSMUSG00000068196","MGI:88463"
"14024",22631,"ENSMUSG00000022285","MGI:109484"
"14025",16974,"ENSMUSG00000030201","MGI:1298218"
"14026",19981,"ENSMUSG00000046330","MGI:98068"
"14027",94091,"ENSMUSG00000020455","MGI:2137355"
"14028",52123,"ENSMUSG00000031467","MGI:1196345"
"14029",74148,"ENSMUSG00000020741","MGI:1921398"
"14030",235611,"ENSMUSG00000053646","MGI:2154238"
"14031",16008,"ENSMUSG00000039323","MGI:96437"
"14032",240263,"ENSMUSG00000033319","MGI:2444737"
"14033",68487,"ENSMUSG00000057137","MGI:1915737"
"14034",83397,"ENSMUSG00000038587","MGI:1932576"
"14035",225471,"ENSMUSG00000056130","MGI:3040056"
"14036",73379,"ENSMUSG00000035107","MGI:1920629"
"14037",234199,"ENSMUSG00000031594","MGI:102795"
"14038",66340,"ENSMUSG00000036835","MGI:1913590"
"14039",211446,"ENSMUSG00000034152","MGI:2443972"
"14040",78412,"ENSMUSG00000046806","MGI:1925662"
"14041",78784,"ENSMUSG00000028137","MGI:1926034"
"14042",16011,"ENSMUSG00000026185","MGI:96440"
"14043",109129,"ENSMUSG00000026766","MGI:1923786"
"14044",170755,"ENSMUSG00000025915","MGI:2182368"
"14045",24063,"ENSMUSG00000037211","MGI:1345139"
"14046",67197,"ENSMUSG00000022635","MGI:1914447"
"14047",208777,"ENSMUSG00000047793","MGI:3045960"
"14048",27414,"ENSMUSG00000030839","MGI:1351630"
"14049",22296,"ENSMUSG00000062818","MGI:1333759"
"14051",56364,"ENSMUSG00000031310","MGI:1927231"
"14052",78658,"ENSMUSG00000035024","MGI:2142989"
"14053",81701,"ENSMUSG00000015467","MGI:1932094"
"14054",21958,"ENSMUSG00000026182","MGI:98784"
"14055",22062,"ENSMUSG00000029026","MGI:1336991"
"14056",69519,"ENSMUSG00000032417","MGI:1916769"
"14057",12988,"ENSMUSG00000032312","MGI:88537"
"14058",381990,"ENSMUSG00000075327","MGI:2685949"
"14059",17859,"ENSMUSG00000025025","MGI:97245"
"14060",54634,"ENSMUSG00000031147","MGI:1859644"
"14061",52838,"ENSMUSG00000075467","MGI:106559"
"14062",16886,"ENSMUSG00000020451","MGI:1197517"
"14063",381438,"ENSMUSG00000058174","MGI:3646006"
"14064",100177,"ENSMUSG00000042408","MGI:106505"
"14065",19167,"ENSMUSG00000060073","MGI:104883"
"14066",140723,"ENSMUSG00000040373","MGI:2157946"
"14067",17289,"ENSMUSG00000014361","MGI:96965"
"14068",68034,"ENSMUSG00000074922","MGI:1915284"
"14069",21990,"ENSMUSG00000040046","MGI:98796"
"14070",226040,"ENSMUSG00000048572","MGI:3583948"
"14071",57443,"ENSMUSG00000027180","MGI:1929084"
"14072",103425,"ENSMUSG00000020238","MGI:1926081"
"14073",54613,"ENSMUSG00000022747","MGI:1888707"
"14074",226041,"ENSMUSG00000041731","MGI:1925668"
"14075",69928,"ENSMUSG00000073705","MGI:1917178"
"14076",66084,"ENSMUSG00000019763","MGI:1913334"
"14077",16400,"ENSMUSG00000001507","MGI:96602"
"14078",76479,"ENSMUSG00000025024","MGI:1923729"
"14079",209416,"ENSMUSG00000031148","MGI:1859610"
"14080",140546,"ENSMUSG00000033423","MGI:2153887"
"14081",68205,"ENSMUSG00000069020","MGI:1915455"
"14082",230793,"ENSMUSG00000037692","MGI:2444218"
"14083",21341,"ENSMUSG00000031832","MGI:109576"
"14084",22235,"ENSMUSG00000029201","MGI:1306785"
"14086",17436,"ENSMUSG00000032418","MGI:97043"
"14087",14086,"ENSMUSG00000029581","MGI:1352745"
"14088",14237,"ENSMUSG00000051490","MGI:1347467"
"14089",332579,"ENSMUSG00000026928","MGI:2685628"
"14090",68815,"ENSMUSG00000038187","MGI:1916065"
"14091",226043,"ENSMUSG00000024878","MGI:2385089"
"14092",232334,"ENSMUSG00000030315","MGI:2652840"
"14093",12287,"ENSMUSG00000004113","MGI:88296"
"14094",23856,"ENSMUSG00000038914","MGI:1344352"
"14095",21426,"ENSMUSG00000029553","MGI:1333760"
"14096",244954,"ENSMUSG00000033491","MGI:2444800"
"14097",328695,"ENSMUSG00000075002","MGI:2685659"
"14098",68036,"ENSMUSG00000062397","MGI:1915286"
"14099",217325,"ENSMUSG00000020782","MGI:1918843"
"14100",108086,"ENSMUSG00000045078","MGI:1344349"
"14101",105594,"ENSMUSG00000095975","MGI:2145733"
"14102",224247,"ENSMUSG00000055789","MGI:3045360"
"14103",240672,"ENSMUSG00000034765","MGI:2685183"
"14104",21753,"ENSMUSG00000029552","MGI:105081"
"14106",68524,"ENSMUSG00000038013","MGI:1924462"
"14107",12892,"ENSMUSG00000022742","MGI:104841"
"14108",11624,"ENSMUSG00000021575","MGI:1333776"
"14109",252973,"ENSMUSG00000022286","MGI:2182543"
"14110",54397,"ENSMUSG00000015474","MGI:1860075"
"14111",76742,"ENSMUSG00000028136","MGI:1923992"
"14112",241627,"ENSMUSG00000027242","MGI:1926186"
"14113",18536,"ENSMUSG00000031592","MGI:1277958"
"14114",13006,"ENSMUSG00000024974","MGI:1339795"
"14115",217365,"ENSMUSG00000039703","MGI:2679787"
"14116",74342,"ENSMUSG00000060780","MGI:2389173"
"14117",76088,"ENSMUSG00000052085","MGI:1921396"
"14118",12977,"ENSMUSG00000014599","MGI:1339753"
"14119",20469,"ENSMUSG00000056917","MGI:107576"
"14120",66369,"ENSMUSG00000031901","MGI:1913619"
"14121",18472,"ENSMUSG00000020745","MGI:109520"
"14122",224250,"ENSMUSG00000022744","MGI:2447860"
"14123",101240,"ENSMUSG00000058486","MGI:2141558"
"14124",99696,"ENSMUSG00000044864","MGI:2139777"
"14125",69821,"ENSMUSG00000026273","MGI:1918355"
"14126",20616,"ENSMUSG00000033419","MGI:109132"
"14127",231326,"ENSMUSG00000055923","MGI:2442517"
"14128",54636,"ENSMUSG00000039382","MGI:1859606"
"14129",380916,"ENSMUSG00000068015","MGI:2443390"
"14130",17828,"ENSMUSG00000038982","MGI:2178598"
"14131",53610,"ENSMUSG00000031311","MGI:1855692"
"14132",18600,"ENSMUSG00000028927","MGI:1338892"
"14133",75691,"ENSMUSG00000066191","MGI:1922941"
"14134",259003,"ENSMUSG00000071510","MGI:3030006"
"14135",238247,"ENSMUSG00000048118","MGI:2444354"
"14136",269224,"ENSMUSG00000026274","MGI:2155936"
"14137",259004,"ENSMUSG00000060663","MGI:3030009"
"14138",217835,"ENSMUSG00000044456","MGI:2385708"
"14139",192120,"ENSMUSG00000028392","MGI:2177191"
"14140",15901,"ENSMUSG00000042745","MGI:96396"
"14141",240697,"ENSMUSG00000046101","MGI:3045334"
"14142",20852,"ENSMUSG00000002147","MGI:103034"
"14143",93671,"ENSMUSG00000008845","MGI:2135946"
"14144",227644,"ENSMUSG00000036281","MGI:2443935"
"14145",329910,"ENSMUSG00000034853","MGI:1913736"
"14146",258478,"ENSMUSG00000062105","MGI:3030017"
"14147",242122,"ENSMUSG00000051076","MGI:3039619"
"14148",12350,"ENSMUSG00000027559","MGI:88270"
"14149",13077,"ENSMUSG00000032310","MGI:88589"
"14150",258318,"ENSMUSG00000047960","MGI:3030020"
"14151",140482,"ENSMUSG00000047264","MGI:2153740"
"14152",320082,"ENSMUSG00000047237","MGI:2443323"
"14153",19226,"ENSMUSG00000059077","MGI:97799"
"14154",258319,"ENSMUSG00000043357","MGI:3030021"
"14155",258392,"ENSMUSG00000064006","MGI:3030024"
"14156",67493,"ENSMUSG00000010554","MGI:1914743"
"14157",12349,"ENSMUSG00000027562","MGI:88269"
"14158",258035,"ENSMUSG00000094539","MGI:3030025"
"14159",20265,"ENSMUSG00000064329","MGI:98246"
"14160",257972,"ENSMUSG00000060057","MGI:3030027"
"14161",94178,"ENSMUSG00000004567","MGI:1890498"
"14162",66143,"ENSMUSG00000001707","MGI:1913393"
"14163",22173,"ENSMUSG00000004651","MGI:98880"
"14164",433031,"ENSMUSG00000063020","MGI:3030028"
"14165",208595,"ENSMUSG00000053178","MGI:3704243"
"14166",113849,"ENSMUSG00000060816","MGI:2148512"
"14167",259000,"ENSMUSG00000062608","MGI:3030029"
"14168",113850,"ENSMUSG00000062546","MGI:2148513"
"14169",258775,"ENSMUSG00000096695","MGI:3030030"
"14170",21349,"ENSMUSG00000028717","MGI:98480"
"14171",320832,"ENSMUSG00000095788","MGI:2444824"
"14172",260297,"ENSMUSG00000015476","MGI:1932118"
"14173",258036,"ENSMUSG00000052537","MGI:3030032"
"14174",14362,"ENSMUSG00000044674","MGI:1196625"
"14175",278672,"ENSMUSG00000048502","MGI:1916048"
"14176",84682,"ENSMUSG00000009876","MGI:2135755"
"14177",113853,"ENSMUSG00000057697","MGI:2148516"
"14178",74237,"ENSMUSG00000025474","MGI:1921487"
"14179",404310,"ENSMUSG00000074996","MGI:3030033"
"14180",66733,"ENSMUSG00000045246","MGI:1913983"
"14181",258996,"ENSMUSG00000074995","MGI:3030035"
"14182",258997,"ENSMUSG00000048810","MGI:3030036"
"14183",378937,"ENSMUSG00000033707","MGI:3605040"
"14184",67420,"ENSMUSG00000030759","MGI:1914670"
"14185",23834,"ENSMUSG00000017499","MGI:1345150"
"14186",258994,"ENSMUSG00000095928","MGI:3030038"
"14187",257881,"ENSMUSG00000094422","MGI:3030039"
"14188",219072,"ENSMUSG00000022177","MGI:1261794"
"14189",56299,"ENSMUSG00000033739","MGI:1932127"
"14190",258993,"ENSMUSG00000066257","MGI:3030040"
"14191",98870,"ENSMUSG00000035875","MGI:2138853"
"14192",13664,"ENSMUSG00000057561","MGI:95298"
"14193",72477,"ENSMUSG00000014353","MGI:1919727"
"14194",245865,"ENSMUSG00000038180","MGI:2444120"
"14195",68552,"ENSMUSG00000037822","MGI:1915802"
"14196",328699,"ENSMUSG00000074991","MGI:3588203"
"14197",108071,"ENSMUSG00000049583","MGI:1351342"
"14198",69780,"ENSMUSG00000032870","MGI:1917030"
"14199",18647,"ENSMUSG00000028926","MGI:894318"
"14200",54637,"ENSMUSG00000031149","MGI:1859607"
"14201",231637,"ENSMUSG00000042121","MGI:2686240"
"14202",18489,"ENSMUSG00000071356","MGI:97478"
"14203",12583,"ENSMUSG00000033022","MGI:105925"
"14204",57782,"ENSMUSG00000061898","MGI:1927369"
"14205",16475,"ENSMUSG00000022178","MGI:1341886"
"14206",67526,"ENSMUSG00000032905","MGI:1914776"
"14207",11777,"ENSMUSG00000024480","MGI:1337062"
"14208",17428,"ENSMUSG00000000282","MGI:109150"
"14209",99011,"ENSMUSG00000039254","MGI:2138994"
"14210",26549,"ENSMUSG00000031312","MGI:1353420"
"14211",30053,"ENSMUSG00000068341","MGI:1353426"
"14212",54648,"ENSMUSG00000031150","MGI:1859619"
"14213",13032,"ENSMUSG00000030560","MGI:109553"
"14214",12282,"ENSMUSG00000032115","MGI:108030"
"14215",74359,"ENSMUSG00000022179","MGI:1921609"
"14216",223666,"ENSMUSG00000033697","MGI:107858"
"14217",12915,"ENSMUSG00000015461","MGI:105121"
"14218",67014,"ENSMUSG00000022724","MGI:1914264"
"14219",330228,"ENSMUSG00000029586","MGI:3612701"
"14220",19305,"ENSMUSG00000005069","MGI:1098808"
"14221",53321,"ENSMUSG00000017167","MGI:1858201"
"14222",12048,"ENSMUSG00000007659","MGI:88139"
"14223",52589,"ENSMUSG00000051359","MGI:1196326"
"14224",67866,"ENSMUSG00000023336","MGI:1915116"
"14225",230145,"ENSMUSG00000039774","MGI:2444664"
"14226",19173,"ENSMUSG00000022193","MGI:1194513"
"14227",99586,"ENSMUSG00000033308","MGI:2139667"
"14228",19693,"ENSMUSG00000023140","MGI:97896"
"14229",18750,"ENSMUSG00000050965","MGI:97595"
"14230",381142,"ENSMUSG00000073568","MGI:2685795"
"14231",100066,"ENSMUSG00000066097","MGI:2140224"
"14232",69456,"ENSMUSG00000042705","MGI:1916706"
"14233",74673,"ENSMUSG00000039296","MGI:1921923"
"14234",329628,"ENSMUSG00000046743","MGI:3045256"
"14235",66420,"ENSMUSG00000004667","MGI:1913670"
"14236",13998,"ENSMUSG00000020021","MGI:1261419"
"14237",271221,"ENSMUSG00000034959","MGI:2685590"
"14238",20899,"ENSMUSG00000029848","MGI:107917"
"14239",67729,"ENSMUSG00000032718","MGI:1914979"
"14240",97761,"ENSMUSG00000038351","MGI:2144695"
"14241",107351,"ENSMUSG00000032702","MGI:2147707"
"14242",14388,"ENSMUSG00000031714","MGI:108088"
"14243",69047,"ENSMUSG00000034112","MGI:1916297"
"14244",110208,"ENSMUSG00000028961","MGI:97553"
"14245",17703,"ENSMUSG00000025469","MGI:106587"
"14246",211305,"ENSMUSG00000049314","MGI:3505590"
"14247",66385,"ENSMUSG00000026275","MGI:1913635"
"14248",73902,"ENSMUSG00000072423","MGI:1921152"
"14249",224273,"ENSMUSG00000022723","MGI:2676311"
"14250",27052,"ENSMUSG00000021322","MGI:1350928"
"14251",19692,"ENSMUSG00000059654","MGI:97895"
"14252",68566,"ENSMUSG00000025468","MGI:1915816"
"14253",72433,"ENSMUSG00000030559","MGI:1919683"
"14254",108652,"ENSMUSG00000021432","MGI:1913978"
"14255",18569,"ENSMUSG00000024975","MGI:107490"
"14256",242687,"ENSMUSG00000028868","MGI:1098641"
"14257",57080,"ENSMUSG00000023079","MGI:1861942"
"14258",22264,"ENSMUSG00000025467","MGI:893573"
"14259",382985,"ENSMUSG00000022292","MGI:2155865"
"14260",66868,"ENSMUSG00000027775","MGI:1914118"
"14261",18799,"ENSMUSG00000010660","MGI:97614"
"14262",104401,"ENSMUSG00000054874","MGI:1861733"
"14264",69312,"ENSMUSG00000025916","MGI:1921138"
"14265",71986,"ENSMUSG00000045538","MGI:1919236"
"14266",66233,"ENSMUSG00000009640","MGI:1913483"
"14267",19141,"ENSMUSG00000021190","MGI:1330838"
"14269",270627,"ENSMUSG00000031314","MGI:1336878"
"14270",72759,"ENSMUSG00000039428","MGI:1920009"
"14271",74347,"ENSMUSG00000034105","MGI:1921597"
"14272",56392,"ENSMUSG00000024976","MGI:1927197"
"14273",13667,"ENSMUSG00000029145","MGI:95300"
"14274",18021,"ENSMUSG00000031902","MGI:103296"
"14275",223828,"ENSMUSG00000036167","MGI:1917029"
"14276",231866,"ENSMUSG00000029587","MGI:99157"
"14277",20358,"ENSMUSG00000019647","MGI:1203727"
"14278",69064,"ENSMUSG00000025466","MGI:1916314"
"14279",50767,"ENSMUSG00000004565","MGI:1354723"
"14280",18193,"ENSMUSG00000021488","MGI:1276545"
"14282",11551,"ENSMUSG00000033717","MGI:87934"
"14283",56297,"ENSMUSG00000022722","MGI:1927136"
"14284",99151,"ENSMUSG00000039787","MGI:2139134"
"14285",12390,"ENSMUSG00000000058","MGI:107571"
"14286",113851,"ENSMUSG00000047203","MGI:2148514"
"14287",14732,"ENSMUSG00000024978","MGI:109162"
"14288",30056,"ENSMUSG00000021079","MGI:1353436"
"14289",81877,"ENSMUSG00000033327","MGI:1932137"
"14290",243535,"ENSMUSG00000049694","MGI:2679261"
"14291",13076,"ENSMUSG00000032315","MGI:88588"
"14292",76425,"ENSMUSG00000027573","MGI:1923675"
"14293",208426,"ENSMUSG00000051777","MGI:3644166"
"14294",73419,"ENSMUSG00000061759","MGI:1920669"
"14295",27277,"ENSMUSG00000021192","MGI:1351475"
"14296",54201,"ENSMUSG00000046658","MGI:1860402"
"14297",104662,"ENSMUSG00000038335","MGI:2144566"
"14298",228564,"ENSMUSG00000027238","MGI:2442557"
"14299",100039968,"ENSMUSG00000070737","MGI:3758095"
"14300",14806,"ENSMUSG00000056073","MGI:95815"
"14301",239096,"ENSMUSG00000059674","MGI:1928330"
"14302",237320,"ENSMUSG00000037542","MGI:2653900"
"14303",74194,"ENSMUSG00000017144","MGI:1921444"
"14304",12819,"ENSMUSG00000028339","MGI:88449"
"14305",228993,"ENSMUSG00000023393","MGI:1919107"
"14306",68971,"ENSMUSG00000030316","MGI:1916221"
"14307",231868,"ENSMUSG00000039244","MGI:2442621"
"14308",319581,"ENSMUSG00000039814","MGI:2442327"
"14309",106042,"ENSMUSG00000036158","MGI:1916034"
"14310",229644,"ENSMUSG00000033233","MGI:1918187"
"14311",71591,"ENSMUSG00000022526","MGI:1918841"
"14312",53323,"ENSMUSG00000029203","MGI:1858216"
"14314",13840,"ENSMUSG00000055540","MGI:108034"
"14315",50796,"ENSMUSG00000024837","MGI:1354733"
"14316",17937,"ENSMUSG00000025402","MGI:107563"
"14317",233744,"ENSMUSG00000038156","MGI:2385287"
"14318",223669,"ENSMUSG00000033669","MGI:99208"
"14319",216792,"ENSMUSG00000049287","MGI:3041174"
"14320",380614,"ENSMUSG00000060798","MGI:2443752"
"14321",105372,"ENSMUSG00000041747","MGI:2145443"
"14322",66398,"ENSMUSG00000055041","MGI:1913648"
"14323",12389,"ENSMUSG00000007655","MGI:102709"
"14324",404545,"ENSMUSG00000034107","MGI:3052714"
"14325",12840,"ENSMUSG00000028626","MGI:88466"
"14326",26754,"ENSMUSG00000025917","MGI:1349415"
"14327",217351,"ENSMUSG00000025571","MGI:2443265"
"14328",118454,"ENSMUSG00000043448","MGI:2153060"
"14329",30953,"ENSMUSG00000027777","MGI:1353557"
"14330",12652,"ENSMUSG00000021194","MGI:88394"
"14331",353190,"ENSMUSG00000038957","MGI:2142951"
"14332",18570,"ENSMUSG00000021576","MGI:109283"
"14333",240590,"ENSMUSG00000042372","MGI:2449470"
"14334",209446,"ENSMUSG00000000134","MGI:98511"
"14335",106338,"ENSMUSG00000050312","MGI:2146565"
"14336",226049,"ENSMUSG00000048138","MGI:1330307"
"14337",14923,"ENSMUSG00000020444","MGI:95871"
"14338",26961,"ENSMUSG00000003970","MGI:1350927"
"14339",243537,"ENSMUSG00000034456","MGI:2385332"
"14340",67774,"ENSMUSG00000042992","MGI:1915024"
"14341",223838,"ENSMUSG00000022449","MGI:2660628"
"14342",13110,"ENSMUSG00000052914","MGI:1270148"
"14343",19695,"ENSMUSG00000030017","MGI:109406"
"14344",434440,"ENSMUSG00000061701","MGI:3584372"
"14345",67182,"ENSMUSG00000028716","MGI:1914432"
"14346",21684,"ENSMUSG00000024979","MGI:109574"
"14347",217837,"ENSMUSG00000057963","MGI:2446159"
"14348",21418,"ENSMUSG00000021359","MGI:104671"
"14349",13142,"ENSMUSG00000042096","MGI:94859"
"14350",72042,"ENSMUSG00000031827","MGI:1919292"
"14351",72881,"ENSMUSG00000001844","MGI:1920131"
"14352",74841,"ENSMUSG00000038250","MGI:1922091"
"14353",20210,"ENSMUSG00000040026","MGI:98223"
"14354",243753,"ENSMUSG00000029847","MGI:1917272"
"14355",22156,"ENSMUSG00000005968","MGI:109572"
"14356",20965,"ENSMUSG00000009394","MGI:103020"
"14357",20211,"ENSMUSG00000040017","MGI:98224"
"14358",83964,"ENSMUSG00000031990","MGI:1933825"
"14359",242667,"ENSMUSG00000042388","MGI:3039563"
"14360",68146,"ENSMUSG00000022911","MGI:1915396"
"14361",72748,"ENSMUSG00000038422","MGI:1919998"
"14362",13806,"ENSMUSG00000059040","MGI:3648653"
"14363",433182,"ENSMUSG00000059040","MGI:3648653"
"14364",53978,"ENSMUSG00000031861","MGI:1858422"
"14365",20208,"ENSMUSG00000074115","MGI:98221"
"14366",13611,"ENSMUSG00000044199","MGI:1333809"
"14367",19336,"ENSMUSG00000034789","MGI:105065"
"14368",101883,"ENSMUSG00000036826","MGI:3655979"
"14369",14676,"ENSMUSG00000034792","MGI:95770"
"14370",12268,"ENSMUSG00000073418","MGI:88228"
"14371",70686,"ENSMUSG00000030203","MGI:1917936"
"14372",66922,"ENSMUSG00000055723","MGI:1914172"
"14373",67212,"ENSMUSG00000036860","MGI:1914462"
"14374",20209,"ENSMUSG00000057465","MGI:98222"
"14375",229096,"ENSMUSG00000047213","MGI:1918850"
"14376",239546,"ENSMUSG00000054967","MGI:3052806"
"14377",241547,"ENSMUSG00000027243","MGI:2443194"
"14378",102414,"ENSMUSG00000032316","MGI:1098670"
"14379",68159,"ENSMUSG00000047854","MGI:1915409"
"14380",27364,"ENSMUSG00000001323","MGI:1351636"
"14381",66945,"ENSMUSG00000021577","MGI:1914195"
"14382",117171,"ENSMUSG00000063236","MGI:2152337"
"14383",80720,"ENSMUSG00000031860","MGI:1931321"
"14384",66494,"ENSMUSG00000021486","MGI:1913744"
"14385",320816,"ENSMUSG00000047909","MGI:2444796"
"14386",70349,"ENSMUSG00000030754","MGI:1917599"
"14387",68857,"ENSMUSG00000024505","MGI:1916107"
"14388",59058,"ENSMUSG00000025128","MGI:1930001"
"14389",67862,"ENSMUSG00000020441","MGI:1915112"
"14390",234796,"ENSMUSG00000031828","MGI:2385305"
"14391",387511,"ENSMUSG00000056115","MGI:2681300"
"14392",17189,"ENSMUSG00000018893","MGI:96922"
"14393",19128,"ENSMUSG00000022912","MGI:1095733"
"14394",72119,"ENSMUSG00000027469","MGI:1919369"
"14395",76573,"ENSMUSG00000009115","MGI:1923823"
"14396",13123,"ENSMUSG00000039519","MGI:104978"
"14397",360217,"ENSMUSG00000053678","MGI:2672976"
"14398",70790,"ENSMUSG00000037487","MGI:1918040"
"14399",26440,"ENSMUSG00000030751","MGI:1347005"
"14400",353320,"ENSMUSG00000053695","MGI:2672966"
"14401",74252,"ENSMUSG00000027599","MGI:1921502"
"14402",11840,"ENSMUSG00000048076","MGI:99431"
"14403",71684,"ENSMUSG00000036249","MGI:1918934"
"14404",66169,"ENSMUSG00000028998","MGI:1913419"
"14405",360212,"ENSMUSG00000053790","MGI:2672972"
"14406",110611,"ENSMUSG00000034088","MGI:99256"
"14407",67155,"ENSMUSG00000024921","MGI:99603"
"14408",68558,"ENSMUSG00000021661","MGI:1915808"
"14409",243499,"ENSMUSG00000052581","MGI:2389180"
"14410",67580,"ENSMUSG00000041673","MGI:1914830"
"14411",211660,"ENSMUSG00000056763","MGI:2681832"
"14412",328019,"ENSMUSG00000044787","MGI:3045340"
"14413",22416,"ENSMUSG00000009900","MGI:98956"
"14414",108155,"ENSMUSG00000034160","MGI:1339639"
"14415",74044,"ENSMUSG00000033222","MGI:1921294"
"14416",67680,"ENSMUSG00000009863","MGI:1914930"
"14417",93747,"ENSMUSG00000025465","MGI:2136460"
"14418",67472,"ENSMUSG00000027601","MGI:1914722"
"14419",13837,"ENSMUSG00000052504","MGI:99612"
"14420",11886,"ENSMUSG00000031591","MGI:1277124"
"14422",84652,"ENSMUSG00000028995","MGI:2149839"
"14423",216795,"ENSMUSG00000000126","MGI:2446084"
"14424",73707,"ENSMUSG00000055523","MGI:106025"
"14425",53859,"ENSMUSG00000020941","MGI:1858204"
"14426",17025,"ENSMUSG00000028393","MGI:96853"
"14427",234515,"ENSMUSG00000037940","MGI:2158925"
